Date,Actual Generation,Primary Source
08/06/2023 11:00,0.14,Wind
08/06/2023 11:00,12.51,Thermal
08/06/2023 10:00,13.12,Thermal
08/06/2023 10:00,0.6,Geothermal
08/06/2023 10:00,0.11,Wind
08/06/2023 10:00,9.55,Photovoltaic
08/06/2023 10:00,7.5,Hydro
08/06/2023 10:00,5.87,Self-consumption
08/06/2023 09:00,0.6,Geothermal
08/06/2023 09:00,5.43,Self-consumption
08/06/2023 09:00,7.81,Photovoltaic
08/06/2023 09:00,8.48,Hydro
08/06/2023 09:00,0.1,Wind
08/06/2023 09:00,14.71,Thermal
08/06/2023 08:00,0.61,Geothermal
08/06/2023 08:00,4.86,Self-consumption
08/06/2023 08:00,5.65,Photovoltaic
08/06/2023 08:00,9.2,Hydro
08/06/2023 08:00,0.09,Wind
08/06/2023 08:00,15.59,Thermal
08/06/2023 07:00,0.61,Geothermal
08/06/2023 07:00,4.1,Self-consumption
08/06/2023 07:00,2.84,Photovoltaic
08/06/2023 07:00,8.75,Hydro
08/06/2023 07:00,0.12,Wind
08/06/2023 07:00,15.64,Thermal
08/06/2023 06:00,0.61,Geothermal
08/06/2023 06:00,3.18,Self-consumption
08/06/2023 06:00,0.77,Photovoltaic
08/06/2023 06:00,7.65,Hydro
08/06/2023 06:00,0.18,Wind
08/06/2023 06:00,14.43,Thermal
08/06/2023 05:00,0.61,Geothermal
08/06/2023 05:00,2.38,Self-consumption
08/06/2023 05:00,0.02,Photovoltaic
08/06/2023 05:00,6.34,Hydro
08/06/2023 05:00,0.22,Wind
08/06/2023 05:00,13.08,Thermal
08/06/2023 04:00,0.61,Geothermal
08/06/2023 04:00,2.16,Self-consumption
08/06/2023 04:00,0,Photovoltaic
08/06/2023 04:00,5.67,Hydro
08/06/2023 04:00,0.23,Wind
08/06/2023 04:00,12.9,Thermal
08/06/2023 03:00,0.61,Geothermal
08/06/2023 03:00,2.18,Self-consumption
08/06/2023 03:00,0,Photovoltaic
08/06/2023 03:00,5.6,Hydro
08/06/2023 03:00,0.24,Wind
08/06/2023 03:00,12.53,Thermal
08/06/2023 02:00,0.61,Geothermal
08/06/2023 02:00,2.34,Self-consumption
08/06/2023 02:00,0,Photovoltaic
08/06/2023 02:00,5.72,Hydro
08/06/2023 02:00,0.26,Wind
08/06/2023 02:00,12.75,Thermal
08/06/2023 01:00,0.61,Geothermal
08/06/2023 01:00,2.64,Self-consumption
08/06/2023 01:00,0,Photovoltaic
08/06/2023 01:00,6.02,Hydro
08/06/2023 01:00,0.29,Wind
08/06/2023 01:00,13.35,Thermal
08/06/2023 00:00,0.61,Geothermal
08/06/2023 00:00,2.86,Self-consumption
08/06/2023 00:00,0,Photovoltaic
08/06/2023 00:00,7,Hydro
08/06/2023 00:00,0.29,Wind
08/06/2023 00:00,14.09,Thermal
07/06/2023 23:00,0.37,Wind
07/06/2023 23:00,3.32,Self-consumption
07/06/2023 23:00,0,Photovoltaic
07/06/2023 23:00,0.61,Geothermal
07/06/2023 23:00,7.32,Hydro
07/06/2023 23:00,17.18,Thermal
07/06/2023 22:00,0.34,Wind
07/06/2023 22:00,17.99,Thermal
07/06/2023 22:00,0.61,Geothermal
07/06/2023 22:00,0,Photovoltaic
07/06/2023 22:00,3.67,Self-consumption
07/06/2023 22:00,8.82,Hydro
07/06/2023 21:00,18.72,Thermal
07/06/2023 21:00,0,Photovoltaic
07/06/2023 21:00,0.61,Geothermal
07/06/2023 21:00,0.36,Wind
07/06/2023 21:00,3.78,Self-consumption
07/06/2023 21:00,10.59,Hydro
07/06/2023 20:00,0.33,Wind
07/06/2023 20:00,3.86,Self-consumption
07/06/2023 20:00,0.08,Photovoltaic
07/06/2023 20:00,0.6,Geothermal
07/06/2023 20:00,18.66,Thermal
07/06/2023 20:00,11.24,Hydro
07/06/2023 19:00,18.04,Thermal
07/06/2023 19:00,0.32,Wind
07/06/2023 19:00,11.77,Hydro
07/06/2023 19:00,4.03,Self-consumption
07/06/2023 19:00,0.98,Photovoltaic
07/06/2023 19:00,0.6,Geothermal
07/06/2023 18:00,18.06,Thermal
07/06/2023 18:00,0.6,Geothermal
07/06/2023 18:00,3.26,Photovoltaic
07/06/2023 18:00,4.61,Self-consumption
07/06/2023 18:00,9.19,Hydro
07/06/2023 18:00,0.48,Wind
07/06/2023 17:00,0.82,Wind
07/06/2023 17:00,0.6,Geothermal
07/06/2023 17:00,8.32,Hydro
07/06/2023 17:00,5.04,Self-consumption
07/06/2023 17:00,5.3,Photovoltaic
07/06/2023 17:00,16.08,Thermal
07/06/2023 16:00,7.25,Hydro
07/06/2023 16:00,5.22,Self-consumption
07/06/2023 16:00,6.91,Photovoltaic
07/06/2023 16:00,0.58,Geothermal
07/06/2023 16:00,14.75,Thermal
07/06/2023 16:00,0.96,Wind
07/06/2023 15:00,8.58,Photovoltaic
07/06/2023 15:00,0.58,Geothermal
07/06/2023 15:00,13.93,Thermal
07/06/2023 15:00,5.77,Self-consumption
07/06/2023 15:00,6.22,Hydro
07/06/2023 15:00,0.8,Wind
07/06/2023 14:00,6.02,Hydro
07/06/2023 14:00,6.06,Self-consumption
07/06/2023 14:00,9.61,Photovoltaic
07/06/2023 14:00,0.58,Geothermal
07/06/2023 14:00,0.67,Wind
07/06/2023 14:00,12.6,Thermal
07/06/2023 13:00,0.58,Geothermal
07/06/2023 13:00,5.85,Self-consumption
07/06/2023 13:00,9.69,Photovoltaic
07/06/2023 13:00,5.89,Hydro
07/06/2023 13:00,0.35,Wind
07/06/2023 13:00,11.6,Thermal
07/06/2023 12:00,0.58,Geothermal
07/06/2023 12:00,5.84,Self-consumption
07/06/2023 12:00,9.71,Photovoltaic
07/06/2023 12:00,6.14,Hydro
07/06/2023 12:00,0.2,Wind
07/06/2023 12:00,11.86,Thermal
07/06/2023 11:00,0.56,Geothermal
07/06/2023 11:00,5.53,Self-consumption
07/06/2023 11:00,8.83,Photovoltaic
07/06/2023 11:00,6.99,Hydro
07/06/2023 11:00,0.11,Wind
07/06/2023 11:00,12.98,Thermal
07/06/2023 10:00,14,Thermal
07/06/2023 10:00,0.56,Geothermal
07/06/2023 10:00,0.06,Wind
07/06/2023 10:00,7.85,Photovoltaic
07/06/2023 10:00,7.51,Hydro
07/06/2023 10:00,5.14,Self-consumption
07/06/2023 09:00,0.56,Geothermal
07/06/2023 09:00,4.97,Self-consumption
07/06/2023 09:00,6.69,Photovoltaic
07/06/2023 09:00,9.16,Hydro
07/06/2023 09:00,0.05,Wind
07/06/2023 09:00,15,Thermal
07/06/2023 08:00,0.56,Geothermal
07/06/2023 08:00,4.65,Self-consumption
07/06/2023 08:00,5.31,Photovoltaic
07/06/2023 08:00,10.66,Hydro
07/06/2023 08:00,0.06,Wind
07/06/2023 08:00,16.13,Thermal
07/06/2023 07:00,0.57,Geothermal
07/06/2023 07:00,4.05,Self-consumption
07/06/2023 07:00,2.95,Photovoltaic
07/06/2023 07:00,10.46,Hydro
07/06/2023 07:00,0.11,Wind
07/06/2023 07:00,16.21,Thermal
07/06/2023 06:00,0.61,Geothermal
07/06/2023 06:00,3.2,Self-consumption
07/06/2023 06:00,0.66,Photovoltaic
07/06/2023 06:00,8.6,Hydro
07/06/2023 06:00,0.16,Wind
07/06/2023 06:00,15.33,Thermal
07/06/2023 05:00,0.61,Geothermal
07/06/2023 05:00,2.44,Self-consumption
07/06/2023 05:00,0.01,Photovoltaic
07/06/2023 05:00,6.47,Hydro
07/06/2023 05:00,0.21,Wind
07/06/2023 05:00,14.18,Thermal
07/06/2023 04:00,0.61,Geothermal
07/06/2023 04:00,2.43,Self-consumption
07/06/2023 04:00,0,Photovoltaic
07/06/2023 04:00,6.12,Hydro
07/06/2023 04:00,0.29,Wind
07/06/2023 04:00,13.29,Thermal
07/06/2023 03:00,0.61,Geothermal
07/06/2023 03:00,2.38,Self-consumption
07/06/2023 03:00,0,Photovoltaic
07/06/2023 03:00,5.75,Hydro
07/06/2023 03:00,0.32,Wind
07/06/2023 03:00,13.55,Thermal
07/06/2023 02:00,0.61,Geothermal
07/06/2023 02:00,2.34,Self-consumption
07/06/2023 02:00,0,Photovoltaic
07/06/2023 02:00,5.94,Hydro
07/06/2023 02:00,0.49,Wind
07/06/2023 02:00,12.76,Thermal
07/06/2023 01:00,0.61,Geothermal
07/06/2023 01:00,2.41,Self-consumption
07/06/2023 01:00,0,Photovoltaic
07/06/2023 01:00,6.49,Hydro
07/06/2023 01:00,0.46,Wind
07/06/2023 01:00,12.72,Thermal
07/06/2023 00:00,0.61,Geothermal
07/06/2023 00:00,2.64,Self-consumption
07/06/2023 00:00,0,Photovoltaic
07/06/2023 00:00,6.78,Hydro
07/06/2023 00:00,0.45,Wind
07/06/2023 00:00,13.74,Thermal
06/06/2023 23:00,0.4,Wind
06/06/2023 23:00,3.26,Self-consumption
06/06/2023 23:00,0,Photovoltaic
06/06/2023 23:00,0.61,Geothermal
06/06/2023 23:00,7.21,Hydro
06/06/2023 23:00,16.45,Thermal
06/06/2023 22:00,0.37,Wind
06/06/2023 22:00,19.02,Thermal
06/06/2023 22:00,0.61,Geothermal
06/06/2023 22:00,0,Photovoltaic
06/06/2023 22:00,3.58,Self-consumption
06/06/2023 22:00,8.85,Hydro
06/06/2023 21:00,19.61,Thermal
06/06/2023 21:00,0,Photovoltaic
06/06/2023 21:00,0.6,Geothermal
06/06/2023 21:00,0.42,Wind
06/06/2023 21:00,3.63,Self-consumption
06/06/2023 21:00,9.52,Hydro
06/06/2023 20:00,0.57,Wind
06/06/2023 20:00,3.6,Self-consumption
06/06/2023 20:00,0.1,Photovoltaic
06/06/2023 20:00,0.6,Geothermal
06/06/2023 20:00,19.46,Thermal
06/06/2023 20:00,10.17,Hydro
06/06/2023 19:00,19.34,Thermal
06/06/2023 19:00,0.53,Wind
06/06/2023 19:00,9.39,Hydro
06/06/2023 19:00,3.82,Self-consumption
06/06/2023 19:00,1.1,Photovoltaic
06/06/2023 19:00,0.6,Geothermal
06/06/2023 18:00,18.08,Thermal
06/06/2023 18:00,0.6,Geothermal
06/06/2023 18:00,2.84,Photovoltaic
06/06/2023 18:00,4.29,Self-consumption
06/06/2023 18:00,8.63,Hydro
06/06/2023 18:00,0.59,Wind
06/06/2023 17:00,0.63,Wind
06/06/2023 17:00,0.6,Geothermal
06/06/2023 17:00,7.93,Hydro
06/06/2023 17:00,4.99,Self-consumption
06/06/2023 17:00,4.87,Photovoltaic
06/06/2023 17:00,16.54,Thermal
06/06/2023 16:00,7.21,Hydro
06/06/2023 16:00,5.36,Self-consumption
06/06/2023 16:00,5.89,Photovoltaic
06/06/2023 16:00,0.6,Geothermal
06/06/2023 16:00,15.09,Thermal
06/06/2023 16:00,0.71,Wind
06/06/2023 15:00,6.54,Photovoltaic
06/06/2023 15:00,0.6,Geothermal
06/06/2023 15:00,14.17,Thermal
06/06/2023 15:00,5.43,Self-consumption
06/06/2023 15:00,6.25,Hydro
06/06/2023 15:00,0.97,Wind
06/06/2023 14:00,5.64,Hydro
06/06/2023 14:00,5.62,Self-consumption
06/06/2023 14:00,7.86,Photovoltaic
06/06/2023 14:00,0.6,Geothermal
06/06/2023 14:00,0.98,Wind
06/06/2023 14:00,13.55,Thermal
06/06/2023 13:00,0.6,Geothermal
06/06/2023 13:00,5.47,Self-consumption
06/06/2023 13:00,7.82,Photovoltaic
06/06/2023 13:00,5.53,Hydro
06/06/2023 13:00,0.76,Wind
06/06/2023 13:00,12.43,Thermal
06/06/2023 12:00,0.61,Geothermal
06/06/2023 12:00,5.76,Self-consumption
06/06/2023 12:00,8.97,Photovoltaic
06/06/2023 12:00,5.83,Hydro
06/06/2023 12:00,0.66,Wind
06/06/2023 12:00,12.63,Thermal
06/06/2023 11:00,0.61,Geothermal
06/06/2023 11:00,5.86,Self-consumption
06/06/2023 11:00,8.46,Photovoltaic
06/06/2023 11:00,6.51,Hydro
06/06/2023 11:00,0.49,Wind
06/06/2023 11:00,14.05,Thermal
06/06/2023 10:00,15.14,Thermal
06/06/2023 10:00,0.6,Geothermal
06/06/2023 10:00,0.41,Wind
06/06/2023 10:00,7.43,Photovoltaic
06/06/2023 10:00,7.34,Hydro
06/06/2023 10:00,5.45,Self-consumption
06/06/2023 09:00,0.6,Geothermal
06/06/2023 09:00,4.98,Self-consumption
06/06/2023 09:00,5.57,Photovoltaic
06/06/2023 09:00,8.31,Hydro
06/06/2023 09:00,0.42,Wind
06/06/2023 09:00,16.94,Thermal
06/06/2023 08:00,0.6,Geothermal
06/06/2023 08:00,4.6,Self-consumption
06/06/2023 08:00,4.15,Photovoltaic
06/06/2023 08:00,8.92,Hydro
06/06/2023 08:00,0.52,Wind
06/06/2023 08:00,17.59,Thermal
06/06/2023 07:00,0.61,Geothermal
06/06/2023 07:00,3.82,Self-consumption
06/06/2023 07:00,1.86,Photovoltaic
06/06/2023 07:00,8.2,Hydro
06/06/2023 07:00,0.61,Wind
06/06/2023 07:00,17.11,Thermal
06/06/2023 06:00,0.61,Geothermal
06/06/2023 06:00,3.18,Self-consumption
06/06/2023 06:00,0.51,Photovoltaic
06/06/2023 06:00,6.55,Hydro
06/06/2023 06:00,0.65,Wind
06/06/2023 06:00,15.63,Thermal
06/06/2023 05:00,0.61,Geothermal
06/06/2023 05:00,2.65,Self-consumption
06/06/2023 05:00,0.01,Photovoltaic
06/06/2023 05:00,6.13,Hydro
06/06/2023 05:00,0.67,Wind
06/06/2023 05:00,13.4,Thermal
06/06/2023 04:00,0.61,Geothermal
06/06/2023 04:00,2.58,Self-consumption
06/06/2023 04:00,0,Photovoltaic
06/06/2023 04:00,5.71,Hydro
06/06/2023 04:00,0.65,Wind
06/06/2023 04:00,12.48,Thermal
06/06/2023 03:00,0.61,Geothermal
06/06/2023 03:00,2.62,Self-consumption
06/06/2023 03:00,0,Photovoltaic
06/06/2023 03:00,5.73,Hydro
06/06/2023 03:00,0.7,Wind
06/06/2023 03:00,12.62,Thermal
06/06/2023 02:00,0.61,Geothermal
06/06/2023 02:00,2.71,Self-consumption
06/06/2023 02:00,0,Photovoltaic
06/06/2023 02:00,5.81,Hydro
06/06/2023 02:00,0.81,Wind
06/06/2023 02:00,12.61,Thermal
06/06/2023 01:00,0.61,Geothermal
06/06/2023 01:00,2.9,Self-consumption
06/06/2023 01:00,0,Photovoltaic
06/06/2023 01:00,5.94,Hydro
06/06/2023 01:00,0.95,Wind
06/06/2023 01:00,12.47,Thermal
06/06/2023 00:00,0.61,Geothermal
06/06/2023 00:00,3.09,Self-consumption
06/06/2023 00:00,0,Photovoltaic
06/06/2023 00:00,6.71,Hydro
06/06/2023 00:00,1.22,Wind
06/06/2023 00:00,12.83,Thermal
05/06/2023 23:00,1.41,Wind
05/06/2023 23:00,3.28,Self-consumption
05/06/2023 23:00,0,Photovoltaic
05/06/2023 23:00,0.61,Geothermal
05/06/2023 23:00,6.69,Hydro
05/06/2023 23:00,16.62,Thermal
05/06/2023 22:00,1.36,Wind
05/06/2023 22:00,17.98,Thermal
05/06/2023 22:00,0.61,Geothermal
05/06/2023 22:00,0,Photovoltaic
05/06/2023 22:00,3.47,Self-consumption
05/06/2023 22:00,7.89,Hydro
05/06/2023 21:00,18.65,Thermal
05/06/2023 21:00,0,Photovoltaic
05/06/2023 21:00,0.61,Geothermal
05/06/2023 21:00,1.25,Wind
05/06/2023 21:00,3.58,Self-consumption
05/06/2023 21:00,9.04,Hydro
05/06/2023 20:00,1.43,Wind
05/06/2023 20:00,3.53,Self-consumption
05/06/2023 20:00,0.08,Photovoltaic
05/06/2023 20:00,0.61,Geothermal
05/06/2023 20:00,18.76,Thermal
05/06/2023 20:00,9.16,Hydro
05/06/2023 19:00,18.72,Thermal
05/06/2023 19:00,1.46,Wind
05/06/2023 19:00,8.7,Hydro
05/06/2023 19:00,3.73,Self-consumption
05/06/2023 19:00,0.75,Photovoltaic
05/06/2023 19:00,0.6,Geothermal
05/06/2023 18:00,18.5,Thermal
05/06/2023 18:00,0.6,Geothermal
05/06/2023 18:00,2.29,Photovoltaic
05/06/2023 18:00,4.1,Self-consumption
05/06/2023 18:00,8.49,Hydro
05/06/2023 18:00,1.32,Wind
05/06/2023 17:00,1.31,Wind
05/06/2023 17:00,0.59,Geothermal
05/06/2023 17:00,7.91,Hydro
05/06/2023 17:00,4.32,Self-consumption
05/06/2023 17:00,3.29,Photovoltaic
05/06/2023 17:00,16.83,Thermal
05/06/2023 16:00,6.66,Hydro
05/06/2023 16:00,4.41,Self-consumption
05/06/2023 16:00,4.43,Photovoltaic
05/06/2023 16:00,0.58,Geothermal
05/06/2023 16:00,16.13,Thermal
05/06/2023 16:00,1.45,Wind
05/06/2023 15:00,5.41,Photovoltaic
05/06/2023 15:00,0.58,Geothermal
05/06/2023 15:00,15.09,Thermal
05/06/2023 15:00,4.57,Self-consumption
05/06/2023 15:00,6.14,Hydro
05/06/2023 15:00,1.51,Wind
05/06/2023 14:00,5.94,Hydro
05/06/2023 14:00,4.56,Self-consumption
05/06/2023 14:00,5.95,Photovoltaic
05/06/2023 14:00,0.6,Geothermal
05/06/2023 14:00,1.41,Wind
05/06/2023 14:00,14.52,Thermal
05/06/2023 13:00,0.6,Geothermal
05/06/2023 13:00,4.61,Self-consumption
05/06/2023 13:00,6.42,Photovoltaic
05/06/2023 13:00,5.76,Hydro
05/06/2023 13:00,1.14,Wind
05/06/2023 13:00,14.13,Thermal
05/06/2023 12:00,0.6,Geothermal
05/06/2023 12:00,4.66,Self-consumption
05/06/2023 12:00,6.5,Photovoltaic
05/06/2023 12:00,6.98,Hydro
05/06/2023 12:00,0.93,Wind
05/06/2023 12:00,13.72,Thermal
05/06/2023 11:00,0.6,Geothermal
05/06/2023 11:00,4.6,Self-consumption
05/06/2023 11:00,5.63,Photovoltaic
05/06/2023 11:00,8.93,Hydro
05/06/2023 11:00,0.72,Wind
05/06/2023 11:00,15.37,Thermal
05/06/2023 10:00,15.44,Thermal
05/06/2023 10:00,0.6,Geothermal
05/06/2023 10:00,1.07,Wind
05/06/2023 10:00,4.53,Photovoltaic
05/06/2023 10:00,9.06,Hydro
05/06/2023 10:00,4.21,Self-consumption
05/06/2023 09:00,0.61,Geothermal
05/06/2023 09:00,3.91,Self-consumption
05/06/2023 09:00,3.22,Photovoltaic
05/06/2023 09:00,10.24,Hydro
05/06/2023 09:00,1.01,Wind
05/06/2023 09:00,15.77,Thermal
05/06/2023 08:00,0.61,Geothermal
05/06/2023 08:00,3.58,Self-consumption
05/06/2023 08:00,2.22,Photovoltaic
05/06/2023 08:00,9.25,Hydro
05/06/2023 08:00,1.04,Wind
05/06/2023 08:00,15.6,Thermal
05/06/2023 07:00,0.61,Geothermal
05/06/2023 07:00,3.23,Self-consumption
05/06/2023 07:00,1.25,Photovoltaic
05/06/2023 07:00,8.52,Hydro
05/06/2023 07:00,1.02,Wind
05/06/2023 07:00,14.58,Thermal
05/06/2023 06:00,0.62,Geothermal
05/06/2023 06:00,2.68,Self-consumption
05/06/2023 06:00,0.27,Photovoltaic
05/06/2023 06:00,7.07,Hydro
05/06/2023 06:00,0.88,Wind
05/06/2023 06:00,12.42,Thermal
05/06/2023 05:00,0.62,Geothermal
05/06/2023 05:00,2.28,Self-consumption
05/06/2023 05:00,0,Photovoltaic
05/06/2023 05:00,5.74,Hydro
05/06/2023 05:00,0.8,Wind
05/06/2023 05:00,10.22,Thermal
05/06/2023 04:00,0.62,Geothermal
05/06/2023 04:00,2.08,Self-consumption
05/06/2023 04:00,0,Photovoltaic
05/06/2023 04:00,5.7,Hydro
05/06/2023 04:00,0.76,Wind
05/06/2023 04:00,8.94,Thermal
05/06/2023 03:00,0.62,Geothermal
05/06/2023 03:00,2.14,Self-consumption
05/06/2023 03:00,0,Photovoltaic
05/06/2023 03:00,5.85,Hydro
05/06/2023 03:00,0.82,Wind
05/06/2023 03:00,8.52,Thermal
05/06/2023 02:00,0.62,Geothermal
05/06/2023 02:00,2.26,Self-consumption
05/06/2023 02:00,0,Photovoltaic
05/06/2023 02:00,5.81,Hydro
05/06/2023 02:00,1.03,Wind
05/06/2023 02:00,8.44,Thermal
05/06/2023 01:00,0.62,Geothermal
05/06/2023 01:00,2.35,Self-consumption
05/06/2023 01:00,0,Photovoltaic
05/06/2023 01:00,6.05,Hydro
05/06/2023 01:00,0.94,Wind
05/06/2023 01:00,8.52,Thermal
05/06/2023 00:00,0.62,Geothermal
05/06/2023 00:00,2.28,Self-consumption
05/06/2023 00:00,0,Photovoltaic
05/06/2023 00:00,6.46,Hydro
05/06/2023 00:00,0.73,Wind
05/06/2023 00:00,9.27,Thermal
04/06/2023 23:00,0.67,Wind
04/06/2023 23:00,2.41,Self-consumption
04/06/2023 23:00,0,Photovoltaic
04/06/2023 23:00,0.6,Geothermal
04/06/2023 23:00,8.15,Hydro
04/06/2023 23:00,11.1,Thermal
04/06/2023 22:00,0.61,Wind
04/06/2023 22:00,11.54,Thermal
04/06/2023 22:00,0.6,Geothermal
04/06/2023 22:00,0,Photovoltaic
04/06/2023 22:00,2.44,Self-consumption
04/06/2023 22:00,8.26,Hydro
04/06/2023 21:00,11.64,Thermal
04/06/2023 21:00,0,Photovoltaic
04/06/2023 21:00,0.6,Geothermal
04/06/2023 21:00,0.69,Wind
04/06/2023 21:00,2.46,Self-consumption
04/06/2023 21:00,9.23,Hydro
04/06/2023 20:00,0.79,Wind
04/06/2023 20:00,2.22,Self-consumption
04/06/2023 20:00,0.04,Photovoltaic
04/06/2023 20:00,0.62,Geothermal
04/06/2023 20:00,11.33,Thermal
04/06/2023 20:00,9.14,Hydro
04/06/2023 19:00,11.21,Thermal
04/06/2023 19:00,0.74,Wind
04/06/2023 19:00,8.48,Hydro
04/06/2023 19:00,2.33,Self-consumption
04/06/2023 19:00,0.55,Photovoltaic
04/06/2023 19:00,0.62,Geothermal
04/06/2023 18:00,9.38,Thermal
04/06/2023 18:00,0.61,Geothermal
04/06/2023 18:00,1.78,Photovoltaic
04/06/2023 18:00,2.56,Self-consumption
04/06/2023 18:00,7.48,Hydro
04/06/2023 18:00,0.78,Wind
04/06/2023 17:00,1,Wind
04/06/2023 17:00,0.6,Geothermal
04/06/2023 17:00,6.26,Hydro
04/06/2023 17:00,2.66,Self-consumption
04/06/2023 17:00,3.1,Photovoltaic
04/06/2023 17:00,8.16,Thermal
04/06/2023 16:00,5.51,Hydro
04/06/2023 16:00,2.96,Self-consumption
04/06/2023 16:00,4.54,Photovoltaic
04/06/2023 16:00,0.6,Geothermal
04/06/2023 16:00,7.54,Thermal
04/06/2023 16:00,0.99,Wind
04/06/2023 15:00,6.73,Photovoltaic
04/06/2023 15:00,0.61,Geothermal
04/06/2023 15:00,7.37,Thermal
04/06/2023 15:00,3.73,Self-consumption
04/06/2023 15:00,5.41,Hydro
04/06/2023 15:00,0.94,Wind
04/06/2023 14:00,5.38,Hydro
04/06/2023 14:00,3.98,Self-consumption
04/06/2023 14:00,7.44,Photovoltaic
04/06/2023 14:00,0.62,Geothermal
04/06/2023 14:00,0.63,Wind
04/06/2023 14:00,7.28,Thermal
04/06/2023 13:00,0.62,Geothermal
04/06/2023 13:00,4.1,Self-consumption
04/06/2023 13:00,8.46,Photovoltaic
04/06/2023 13:00,5.26,Hydro
04/06/2023 13:00,0.54,Wind
04/06/2023 13:00,7.16,Thermal
04/06/2023 12:00,0.62,Geothermal
04/06/2023 12:00,4.38,Self-consumption
04/06/2023 12:00,9.11,Photovoltaic
04/06/2023 12:00,5.32,Hydro
04/06/2023 12:00,0.39,Wind
04/06/2023 12:00,7.31,Thermal
04/06/2023 11:00,0.62,Geothermal
04/06/2023 11:00,4.26,Self-consumption
04/06/2023 11:00,9.3,Photovoltaic
04/06/2023 11:00,5.33,Hydro
04/06/2023 11:00,0.52,Wind
04/06/2023 11:00,6.77,Thermal
04/06/2023 10:00,6.81,Thermal
04/06/2023 10:00,0.62,Geothermal
04/06/2023 10:00,0.57,Wind
04/06/2023 10:00,8.52,Photovoltaic
04/06/2023 10:00,5.3,Hydro
04/06/2023 10:00,3.87,Self-consumption
04/06/2023 09:00,0.62,Geothermal
04/06/2023 09:00,3.54,Self-consumption
04/06/2023 09:00,7.43,Photovoltaic
04/06/2023 09:00,5.54,Hydro
04/06/2023 09:00,0.43,Wind
04/06/2023 09:00,6.84,Thermal
04/06/2023 08:00,0.62,Geothermal
04/06/2023 08:00,3.04,Self-consumption
04/06/2023 08:00,5.41,Photovoltaic
04/06/2023 08:00,6.25,Hydro
04/06/2023 08:00,0.24,Wind
04/06/2023 08:00,7.01,Thermal
04/06/2023 07:00,0.62,Geothermal
04/06/2023 07:00,2.44,Self-consumption
04/06/2023 07:00,2.8,Photovoltaic
04/06/2023 07:00,6.88,Hydro
04/06/2023 07:00,0.23,Wind
04/06/2023 07:00,7.38,Thermal
04/06/2023 06:00,0.62,Geothermal
04/06/2023 06:00,1.95,Self-consumption
04/06/2023 06:00,0.72,Photovoltaic
04/06/2023 06:00,6.44,Hydro
04/06/2023 06:00,0.2,Wind
04/06/2023 06:00,8.3,Thermal
04/06/2023 05:00,0.62,Geothermal
04/06/2023 05:00,1.93,Self-consumption
04/06/2023 05:00,0.02,Photovoltaic
04/06/2023 05:00,6.24,Hydro
04/06/2023 05:00,0.21,Wind
04/06/2023 05:00,9.02,Thermal
04/06/2023 04:00,0.62,Geothermal
04/06/2023 04:00,2.05,Self-consumption
04/06/2023 04:00,0,Photovoltaic
04/06/2023 04:00,6.31,Hydro
04/06/2023 04:00,0.21,Wind
04/06/2023 04:00,9.28,Thermal
04/06/2023 03:00,0.62,Geothermal
04/06/2023 03:00,2.03,Self-consumption
04/06/2023 03:00,0,Photovoltaic
04/06/2023 03:00,6.49,Hydro
04/06/2023 03:00,0.18,Wind
04/06/2023 03:00,9.41,Thermal
04/06/2023 02:00,0.62,Geothermal
04/06/2023 02:00,2.21,Self-consumption
04/06/2023 02:00,0,Photovoltaic
04/06/2023 02:00,7.61,Hydro
04/06/2023 02:00,0.14,Wind
04/06/2023 02:00,8.89,Thermal
04/06/2023 01:00,0.62,Geothermal
04/06/2023 01:00,2.29,Self-consumption
04/06/2023 01:00,0,Photovoltaic
04/06/2023 01:00,9.19,Hydro
04/06/2023 01:00,0.13,Wind
04/06/2023 01:00,8.6,Thermal
04/06/2023 00:00,0.62,Geothermal
04/06/2023 00:00,2.41,Self-consumption
04/06/2023 00:00,0,Photovoltaic
04/06/2023 00:00,9.73,Hydro
04/06/2023 00:00,0.17,Wind
04/06/2023 00:00,8.92,Thermal
03/06/2023 23:00,0.23,Wind
03/06/2023 23:00,2.61,Self-consumption
03/06/2023 23:00,0,Photovoltaic
03/06/2023 23:00,0.62,Geothermal
03/06/2023 23:00,8.79,Hydro
03/06/2023 23:00,10.13,Thermal
03/06/2023 22:00,0.29,Wind
03/06/2023 22:00,10.49,Thermal
03/06/2023 22:00,0.62,Geothermal
03/06/2023 22:00,0,Photovoltaic
03/06/2023 22:00,2.69,Self-consumption
03/06/2023 22:00,9.48,Hydro
03/06/2023 21:00,10.68,Thermal
03/06/2023 21:00,0,Photovoltaic
03/06/2023 21:00,0.62,Geothermal
03/06/2023 21:00,0.43,Wind
03/06/2023 21:00,2.69,Self-consumption
03/06/2023 21:00,10.82,Hydro
03/06/2023 20:00,0.49,Wind
03/06/2023 20:00,2.73,Self-consumption
03/06/2023 20:00,0.06,Photovoltaic
03/06/2023 20:00,0.62,Geothermal
03/06/2023 20:00,10.99,Thermal
03/06/2023 20:00,10.8,Hydro
03/06/2023 19:00,10.42,Thermal
03/06/2023 19:00,0.69,Wind
03/06/2023 19:00,10.53,Hydro
03/06/2023 19:00,2.87,Self-consumption
03/06/2023 19:00,0.78,Photovoltaic
03/06/2023 19:00,0.62,Geothermal
03/06/2023 18:00,9.97,Thermal
