Date,Actual Generation,Primary Source
02/02/2026 11:45,23.84,Thermal
02/02/2026 11:30,1.2,Wind
02/02/2026 11:30,24.24,Thermal
02/02/2026 11:30,0.6,Geothermal
02/02/2026 11:30,11.2,Photovoltaic
02/02/2026 11:30,6.42,Self-consumption
02/02/2026 11:30,3.6,Hydro
02/02/2026 11:15,24.4,Thermal
02/02/2026 11:15,1.12,Wind
02/02/2026 11:15,10.84,Photovoltaic
02/02/2026 11:15,0.6,Geothermal
02/02/2026 11:15,6.32,Self-consumption
02/02/2026 11:15,3.8,Hydro
02/02/2026 11:00,1,Wind
02/02/2026 11:00,24.96,Thermal
02/02/2026 11:00,0.6,Geothermal
02/02/2026 11:00,10.68,Photovoltaic
02/02/2026 11:00,3.36,Hydro
02/02/2026 11:00,6.29,Self-consumption
02/02/2026 10:45,3.04,Hydro
02/02/2026 10:45,6.21,Self-consumption
02/02/2026 10:45,10.6,Photovoltaic
02/02/2026 10:45,0.6,Geothermal
02/02/2026 10:45,0.92,Wind
02/02/2026 10:45,24.6,Thermal
02/02/2026 10:30,3.08,Hydro
02/02/2026 10:30,6.2,Self-consumption
02/02/2026 10:30,10.28,Photovoltaic
02/02/2026 10:30,0.6,Geothermal
02/02/2026 10:30,0.88,Wind
02/02/2026 10:30,25.28,Thermal
02/02/2026 10:15,3.08,Hydro
02/02/2026 10:15,25.88,Thermal
02/02/2026 10:15,0.88,Wind
02/02/2026 10:15,0.6,Geothermal
02/02/2026 10:15,9.72,Photovoltaic
02/02/2026 10:15,6.07,Self-consumption
02/02/2026 10:00,3.4,Hydro
02/02/2026 10:00,26.16,Thermal
02/02/2026 10:00,0.88,Wind
02/02/2026 10:00,0.6,Geothermal
02/02/2026 10:00,9.24,Photovoltaic
02/02/2026 10:00,6.04,Self-consumption
02/02/2026 09:45,4.08,Hydro
02/02/2026 09:45,5.85,Self-consumption
02/02/2026 09:45,8.72,Photovoltaic
02/02/2026 09:45,0.6,Geothermal
02/02/2026 09:45,0.88,Wind
02/02/2026 09:45,26.36,Thermal
02/02/2026 09:30,4.12,Hydro
02/02/2026 09:30,5.69,Self-consumption
02/02/2026 09:30,7.8,Photovoltaic
02/02/2026 09:30,0.6,Geothermal
02/02/2026 09:30,0.92,Wind
02/02/2026 09:30,26.8,Thermal
02/02/2026 09:15,4.32,Hydro
02/02/2026 09:15,27.2,Thermal
02/02/2026 09:15,1.04,Wind
02/02/2026 09:15,0.6,Geothermal
02/02/2026 09:15,6.84,Photovoltaic
02/02/2026 09:15,5.44,Self-consumption
02/02/2026 09:00,4.48,Hydro
02/02/2026 09:00,27.36,Thermal
02/02/2026 09:00,1.12,Wind
02/02/2026 09:00,0.6,Geothermal
02/02/2026 09:00,5.76,Photovoltaic
02/02/2026 09:00,5.1,Self-consumption
02/02/2026 08:45,27.24,Thermal
02/02/2026 08:45,1.24,Wind
02/02/2026 08:45,0.6,Geothermal
02/02/2026 08:45,4.68,Photovoltaic
02/02/2026 08:45,4.54,Self-consumption
02/02/2026 08:45,4.6,Hydro
02/02/2026 08:30,27.4,Thermal
02/02/2026 08:30,1.36,Wind
02/02/2026 08:30,0.6,Geothermal
02/02/2026 08:30,3.6,Photovoltaic
02/02/2026 08:30,4.64,Hydro
02/02/2026 08:30,4.15,Self-consumption
02/02/2026 08:15,3.93,Self-consumption
02/02/2026 08:15,27.44,Thermal
02/02/2026 08:15,2.6,Photovoltaic
02/02/2026 08:15,0.6,Geothermal
02/02/2026 08:15,1.48,Wind
02/02/2026 08:15,4.76,Hydro
02/02/2026 08:00,1.72,Photovoltaic
02/02/2026 08:00,0.6,Geothermal
02/02/2026 08:00,1.56,Wind
02/02/2026 08:00,27.4,Thermal
02/02/2026 08:00,3.64,Self-consumption
02/02/2026 08:00,5.04,Hydro
02/02/2026 07:45,5.16,Hydro
02/02/2026 07:45,3.32,Self-consumption
02/02/2026 07:45,0.96,Photovoltaic
02/02/2026 07:45,0.6,Geothermal
02/02/2026 07:45,1.64,Wind
02/02/2026 07:45,27.48,Thermal
02/02/2026 07:30,4.4,Hydro
02/02/2026 07:30,3.08,Self-consumption
02/02/2026 07:30,0.44,Photovoltaic
02/02/2026 07:30,0.6,Geothermal
02/02/2026 07:30,1.72,Wind
02/02/2026 07:30,27.28,Thermal
02/02/2026 07:15,4.2,Hydro
02/02/2026 07:15,26.92,Thermal
02/02/2026 07:15,1.84,Wind
02/02/2026 07:15,0.6,Geothermal
02/02/2026 07:15,0.2,Photovoltaic
02/02/2026 07:15,2.94,Self-consumption
02/02/2026 07:00,4.08,Hydro
02/02/2026 07:00,25.68,Thermal
02/02/2026 07:00,1.88,Wind
02/02/2026 07:00,0.6,Geothermal
02/02/2026 07:00,0.04,Photovoltaic
02/02/2026 07:00,2.86,Self-consumption
02/02/2026 06:45,1.92,Wind
02/02/2026 06:45,2.77,Self-consumption
02/02/2026 06:45,0,Photovoltaic
02/02/2026 06:45,0.6,Geothermal
02/02/2026 06:45,24.12,Thermal
02/02/2026 06:45,3.72,Hydro
02/02/2026 06:30,23.04,Thermal
02/02/2026 06:30,3.44,Hydro
02/02/2026 06:30,2.65,Self-consumption
02/02/2026 06:30,0,Photovoltaic
02/02/2026 06:30,0.6,Geothermal
02/02/2026 06:30,1.96,Wind
02/02/2026 06:15,0.6,Geothermal
02/02/2026 06:15,0,Photovoltaic
02/02/2026 06:15,2.5,Self-consumption
02/02/2026 06:15,3.04,Hydro
02/02/2026 06:15,2.08,Wind
02/02/2026 06:15,21.08,Thermal
02/02/2026 06:00,0,Photovoltaic
02/02/2026 06:00,0.6,Geothermal
02/02/2026 06:00,2.16,Wind
02/02/2026 06:00,2.31,Self-consumption
02/02/2026 06:00,2.96,Hydro
02/02/2026 06:00,18.52,Thermal
02/02/2026 05:45,2.52,Hydro
02/02/2026 05:45,16.6,Thermal
02/02/2026 05:45,2.2,Wind
02/02/2026 05:45,0.6,Geothermal
02/02/2026 05:45,0,Photovoltaic
02/02/2026 05:45,1.96,Self-consumption
02/02/2026 05:30,15.08,Thermal
02/02/2026 05:30,0.6,Geothermal
02/02/2026 05:30,0,Photovoltaic
02/02/2026 05:30,1.78,Self-consumption
02/02/2026 05:30,2.44,Hydro
02/02/2026 05:30,2.32,Wind
02/02/2026 05:15,14.04,Thermal
02/02/2026 05:15,0.6,Geothermal
02/02/2026 05:15,2.44,Hydro
02/02/2026 05:15,1.63,Self-consumption
02/02/2026 05:15,0,Photovoltaic
02/02/2026 05:15,2.44,Wind
02/02/2026 05:00,0,Photovoltaic
02/02/2026 05:00,0.6,Geothermal
02/02/2026 05:00,2.56,Wind
02/02/2026 05:00,13.48,Thermal
02/02/2026 05:00,2.4,Hydro
02/02/2026 05:00,1.58,Self-consumption
02/02/2026 04:45,13.12,Thermal
02/02/2026 04:45,2.68,Wind
02/02/2026 04:45,0.6,Geothermal
02/02/2026 04:45,0,Photovoltaic
02/02/2026 04:45,1.6,Self-consumption
02/02/2026 04:45,2.32,Hydro
02/02/2026 04:30,12.88,Thermal
02/02/2026 04:30,2.76,Wind
02/02/2026 04:30,0.6,Geothermal
02/02/2026 04:30,0,Photovoltaic
02/02/2026 04:30,2.32,Hydro
02/02/2026 04:30,1.56,Self-consumption
02/02/2026 04:15,1.54,Self-consumption
02/02/2026 04:15,0.6,Geothermal
02/02/2026 04:15,12.6,Thermal
02/02/2026 04:15,2.8,Wind
02/02/2026 04:15,0,Photovoltaic
02/02/2026 04:15,2.32,Hydro
02/02/2026 04:00,0,Photovoltaic
02/02/2026 04:00,0.6,Geothermal
02/02/2026 04:00,12.72,Thermal
02/02/2026 04:00,2.84,Wind
02/02/2026 04:00,1.53,Self-consumption
02/02/2026 04:00,2.32,Hydro
02/02/2026 03:45,2.28,Hydro
02/02/2026 03:45,1.52,Self-consumption
02/02/2026 03:45,0,Photovoltaic
02/02/2026 03:45,0.6,Geothermal
02/02/2026 03:45,2.88,Wind
02/02/2026 03:45,12.56,Thermal
02/02/2026 03:30,2.28,Hydro
02/02/2026 03:30,1.46,Self-consumption
02/02/2026 03:30,0,Photovoltaic
02/02/2026 03:30,0.6,Geothermal
02/02/2026 03:30,2.92,Wind
02/02/2026 03:30,12.56,Thermal
02/02/2026 03:15,2.32,Hydro
02/02/2026 03:15,12.64,Thermal
02/02/2026 03:15,3,Wind
02/02/2026 03:15,0.6,Geothermal
02/02/2026 03:15,0,Photovoltaic
02/02/2026 03:15,1.49,Self-consumption
02/02/2026 03:00,2.32,Hydro
02/02/2026 03:00,12.56,Thermal
02/02/2026 03:00,3.08,Wind
02/02/2026 03:00,0.6,Geothermal
02/02/2026 03:00,0,Photovoltaic
02/02/2026 03:00,1.49,Self-consumption
02/02/2026 02:45,2.48,Hydro
02/02/2026 02:45,1.4,Self-consumption
02/02/2026 02:45,0,Photovoltaic
02/02/2026 02:45,0.6,Geothermal
02/02/2026 02:45,3.2,Wind
02/02/2026 02:45,12.12,Thermal
02/02/2026 02:30,2.48,Hydro
02/02/2026 02:30,1.36,Self-consumption
02/02/2026 02:30,0,Photovoltaic
02/02/2026 02:30,0.6,Geothermal
02/02/2026 02:30,3.2,Wind
02/02/2026 02:30,12.24,Thermal
02/02/2026 02:15,2.48,Hydro
02/02/2026 02:15,12.4,Thermal
02/02/2026 02:15,3.24,Wind
02/02/2026 02:15,0.6,Geothermal
02/02/2026 02:15,0,Photovoltaic
02/02/2026 02:15,1.4,Self-consumption
02/02/2026 02:00,2.48,Hydro
02/02/2026 02:00,12.4,Thermal
02/02/2026 02:00,3.08,Wind
02/02/2026 02:00,0.6,Geothermal
02/02/2026 02:00,0,Photovoltaic
02/02/2026 02:00,1.42,Self-consumption
02/02/2026 01:45,2.52,Hydro
02/02/2026 01:45,1.37,Self-consumption
02/02/2026 01:45,0,Photovoltaic
02/02/2026 01:45,0.6,Geothermal
02/02/2026 01:45,2.96,Wind
02/02/2026 01:45,12.04,Thermal
02/02/2026 01:30,2.56,Hydro
02/02/2026 01:30,1.38,Self-consumption
02/02/2026 01:30,0,Photovoltaic
02/02/2026 01:30,0.6,Geothermal
02/02/2026 01:30,2.96,Wind
02/02/2026 01:30,12.08,Thermal
02/02/2026 01:15,2.52,Hydro
02/02/2026 01:15,12.08,Thermal
02/02/2026 01:15,3.08,Wind
02/02/2026 01:15,0.6,Geothermal
02/02/2026 01:15,0,Photovoltaic
02/02/2026 01:15,1.41,Self-consumption
02/02/2026 01:00,2.56,Hydro
02/02/2026 01:00,12.44,Thermal
02/02/2026 01:00,3.24,Wind
02/02/2026 01:00,0.6,Geothermal
02/02/2026 01:00,0,Photovoltaic
02/02/2026 01:00,1.43,Self-consumption
02/02/2026 00:45,2.56,Hydro
02/02/2026 00:45,1.42,Self-consumption
02/02/2026 00:45,0,Photovoltaic
02/02/2026 00:45,0.6,Geothermal
02/02/2026 00:45,3.28,Wind
02/02/2026 00:45,12.56,Thermal
02/02/2026 00:30,2.56,Hydro
02/02/2026 00:30,1.45,Self-consumption
02/02/2026 00:30,0,Photovoltaic
02/02/2026 00:30,0.6,Geothermal
02/02/2026 00:30,3.36,Wind
02/02/2026 00:30,12.6,Thermal
02/02/2026 00:15,2.56,Hydro
02/02/2026 00:15,13.64,Thermal
02/02/2026 00:15,3.44,Wind
02/02/2026 00:15,0.6,Geothermal
02/02/2026 00:15,0,Photovoltaic
02/02/2026 00:15,1.51,Self-consumption
02/02/2026 00:00,3.56,Wind
02/02/2026 00:00,2.6,Hydro
02/02/2026 00:00,0.6,Geothermal
02/02/2026 00:00,13.92,Thermal
02/02/2026 00:00,0,Photovoltaic
02/02/2026 00:00,1.52,Self-consumption
01/02/2026 23:45,2.68,Hydro
01/02/2026 23:45,1.56,Self-consumption
01/02/2026 23:45,0,Photovoltaic
01/02/2026 23:45,0.6,Geothermal
01/02/2026 23:45,3.68,Wind
01/02/2026 23:45,12.8,Thermal
01/02/2026 23:30,2.68,Hydro
01/02/2026 23:30,1.65,Self-consumption
01/02/2026 23:30,0,Photovoltaic
01/02/2026 23:30,0.6,Geothermal
01/02/2026 23:30,3.84,Wind
01/02/2026 23:30,13.04,Thermal
01/02/2026 23:15,2.72,Hydro
01/02/2026 23:15,13.8,Thermal
01/02/2026 23:15,4.04,Wind
01/02/2026 23:15,0.6,Geothermal
01/02/2026 23:15,0,Photovoltaic
01/02/2026 23:15,1.71,Self-consumption
01/02/2026 23:00,2.72,Hydro
01/02/2026 23:00,14.28,Thermal
01/02/2026 23:00,4.2,Wind
01/02/2026 23:00,0.6,Geothermal
01/02/2026 23:00,0,Photovoltaic
01/02/2026 23:00,1.78,Self-consumption
01/02/2026 22:45,0,Photovoltaic
01/02/2026 22:45,2.84,Hydro
01/02/2026 22:45,1.8,Self-consumption
01/02/2026 22:45,14.48,Thermal
01/02/2026 22:45,4.32,Wind
01/02/2026 22:45,0.6,Geothermal
01/02/2026 22:30,0,Photovoltaic
01/02/2026 22:30,15.2,Thermal
01/02/2026 22:30,4.36,Wind
01/02/2026 22:30,0.6,Geothermal
01/02/2026 22:30,1.95,Self-consumption
01/02/2026 22:30,2.84,Hydro
01/02/2026 22:15,15.48,Thermal
01/02/2026 22:15,4.48,Wind
01/02/2026 22:15,0.6,Geothermal
01/02/2026 22:15,0,Photovoltaic
01/02/2026 22:15,2.88,Hydro
01/02/2026 22:15,1.98,Self-consumption
01/02/2026 22:00,4.68,Wind
01/02/2026 22:00,0,Photovoltaic
01/02/2026 22:00,2.03,Self-consumption
01/02/2026 22:00,2.96,Hydro
01/02/2026 22:00,15.68,Thermal
01/02/2026 22:00,0.6,Geothermal
01/02/2026 21:45,3.2,Hydro
01/02/2026 21:45,1.98,Self-consumption
01/02/2026 21:45,0,Photovoltaic
01/02/2026 21:45,0.6,Geothermal
01/02/2026 21:45,4.84,Wind
01/02/2026 21:45,15.56,Thermal
01/02/2026 21:30,3.36,Hydro
01/02/2026 21:30,2.05,Self-consumption
01/02/2026 21:30,0,Photovoltaic
01/02/2026 21:30,0.6,Geothermal
01/02/2026 21:30,4.88,Wind
01/02/2026 21:30,15.56,Thermal
01/02/2026 21:15,4.04,Hydro
01/02/2026 21:15,15.56,Thermal
01/02/2026 21:15,4.96,Wind
01/02/2026 21:15,0.6,Geothermal
01/02/2026 21:15,0,Photovoltaic
01/02/2026 21:15,2.09,Self-consumption
01/02/2026 21:00,3.96,Hydro
01/02/2026 21:00,15.56,Thermal
01/02/2026 21:00,5,Wind
01/02/2026 21:00,0.6,Geothermal
01/02/2026 21:00,0,Photovoltaic
01/02/2026 21:00,2.12,Self-consumption
01/02/2026 20:45,4.28,Hydro
01/02/2026 20:45,2.07,Self-consumption
01/02/2026 20:45,0,Photovoltaic
01/02/2026 20:45,0.6,Geothermal
01/02/2026 20:45,5.04,Wind
01/02/2026 20:45,15.68,Thermal
01/02/2026 20:30,4.24,Hydro
01/02/2026 20:30,2.12,Self-consumption
01/02/2026 20:30,0,Photovoltaic
01/02/2026 20:30,0.6,Geothermal
01/02/2026 20:30,5.08,Wind
01/02/2026 20:30,15.88,Thermal
01/02/2026 20:15,4.04,Hydro
01/02/2026 20:15,15.84,Thermal
01/02/2026 20:15,5.08,Wind
01/02/2026 20:15,0.6,Geothermal
01/02/2026 20:15,0,Photovoltaic
01/02/2026 20:15,2.13,Self-consumption
01/02/2026 20:00,4.2,Hydro
01/02/2026 20:00,15.72,Thermal
01/02/2026 20:00,5.2,Wind
01/02/2026 20:00,0.6,Geothermal
01/02/2026 20:00,0,Photovoltaic
01/02/2026 20:00,2.18,Self-consumption
01/02/2026 19:45,0.6,Geothermal
01/02/2026 19:45,15.64,Thermal
01/02/2026 19:45,5,Hydro
01/02/2026 19:45,2.1,Self-consumption
01/02/2026 19:45,0,Photovoltaic
01/02/2026 19:45,5.28,Wind
01/02/2026 19:30,2.1,Self-consumption
01/02/2026 19:30,0,Photovoltaic
01/02/2026 19:30,0.6,Geothermal
01/02/2026 19:30,5.32,Wind
01/02/2026 19:30,15.88,Thermal
01/02/2026 19:30,4.96,Hydro
01/02/2026 19:15,5.16,Hydro
01/02/2026 19:15,2.11,Self-consumption
01/02/2026 19:15,15.76,Thermal
01/02/2026 19:15,5.24,Wind
01/02/2026 19:15,0.6,Geothermal
01/02/2026 19:15,0,Photovoltaic
01/02/2026 19:00,5.24,Hydro
01/02/2026 19:00,15.52,Thermal
01/02/2026 19:00,5.16,Wind
01/02/2026 19:00,0.6,Geothermal
01/02/2026 19:00,0,Photovoltaic
01/02/2026 19:00,2.11,Self-consumption
01/02/2026 18:45,6.08,Hydro
01/02/2026 18:45,2.14,Self-consumption
01/02/2026 18:45,0,Photovoltaic
01/02/2026 18:45,0.6,Geothermal
01/02/2026 18:45,5.4,Wind
01/02/2026 18:45,14.84,Thermal
01/02/2026 18:30,5.88,Hydro
01/02/2026 18:30,2.12,Self-consumption
01/02/2026 18:30,0,Photovoltaic
01/02/2026 18:30,0.6,Geothermal
01/02/2026 18:30,5.24,Wind
01/02/2026 18:30,15.08,Thermal
01/02/2026 18:15,5.48,Hydro
01/02/2026 18:15,15.4,Thermal
01/02/2026 18:15,5.08,Wind
01/02/2026 18:15,0.6,Geothermal
01/02/2026 18:15,0,Photovoltaic
01/02/2026 18:15,2.1,Self-consumption
01/02/2026 18:00,5.36,Hydro
01/02/2026 18:00,15.64,Thermal
01/02/2026 18:00,5.12,Wind
01/02/2026 18:00,0.6,Geothermal
01/02/2026 18:00,0,Photovoltaic
01/02/2026 18:00,2.05,Self-consumption
01/02/2026 17:45,5.08,Hydro
01/02/2026 17:45,2.14,Self-consumption
01/02/2026 17:45,0,Photovoltaic
01/02/2026 17:45,0.6,Geothermal
01/02/2026 17:45,5.16,Wind
01/02/2026 17:45,15.52,Thermal
01/02/2026 17:30,4.2,Hydro
01/02/2026 17:30,2.03,Self-consumption
01/02/2026 17:30,0,Photovoltaic
01/02/2026 17:30,0.6,Geothermal
01/02/2026 17:30,5.2,Wind
01/02/2026 17:30,15.4,Thermal
01/02/2026 17:15,4,Hydro
01/02/2026 17:15,14.84,Thermal
01/02/2026 17:15,5.2,Wind
01/02/2026 17:15,0.6,Geothermal
01/02/2026 17:15,0.08,Photovoltaic
01/02/2026 17:15,1.97,Self-consumption
01/02/2026 17:00,4.12,Hydro
01/02/2026 17:00,14.36,Thermal
01/02/2026 17:00,5.28,Wind
01/02/2026 17:00,0.6,Geothermal
01/02/2026 17:00,0.32,Photovoltaic
01/02/2026 17:00,1.92,Self-consumption
01/02/2026 16:45,0.6,Geothermal
01/02/2026 16:45,0.72,Photovoltaic
01/02/2026 16:45,1.98,Self-consumption
01/02/2026 16:45,5.56,Wind
01/02/2026 16:45,3.64,Hydro
01/02/2026 16:45,13.48,Thermal
01/02/2026 16:30,1.24,Photovoltaic
01/02/2026 16:30,3.2,Hydro
01/02/2026 16:30,2.04,Self-consumption
01/02/2026 16:30,12.76,Thermal
01/02/2026 16:30,5.72,Wind
01/02/2026 16:30,0.6,Geothermal
01/02/2026 16:15,2.08,Photovoltaic
01/02/2026 16:15,0.6,Geothermal
01/02/2026 16:15,5.92,Wind
01/02/2026 16:15,11.84,Thermal
01/02/2026 16:15,2.22,Self-consumption
01/02/2026 16:15,2.96,Hydro
01/02/2026 16:00,2.96,Hydro
01/02/2026 16:00,2.48,Self-consumption
01/02/2026 16:00,11.12,Thermal
01/02/2026 16:00,2.92,Photovoltaic
01/02/2026 16:00,0.6,Geothermal
01/02/2026 16:00,6.12,Wind
01/02/2026 15:45,2.68,Hydro
01/02/2026 15:45,2.87,Self-consumption
01/02/2026 15:45,3.88,Photovoltaic
01/02/2026 15:45,0.6,Geothermal
01/02/2026 15:45,6.28,Wind
01/02/2026 15:45,10.2,Thermal
01/02/2026 15:30,2.68,Hydro
01/02/2026 15:30,3.11,Self-consumption
01/02/2026 15:30,4.88,Photovoltaic
01/02/2026 15:30,0.6,Geothermal
01/02/2026 15:30,6.4,Wind
01/02/2026 15:30,9.32,Thermal
01/02/2026 15:15,2.64,Hydro
01/02/2026 15:15,8.88,Thermal
01/02/2026 15:15,6.48,Wind
01/02/2026 15:15,0.6,Geothermal
01/02/2026 15:15,5.8,Photovoltaic
01/02/2026 15:15,3.31,Self-consumption
01/02/2026 15:00,2.64,Hydro
01/02/2026 15:00,8.52,Thermal
01/02/2026 15:00,6.68,Wind
01/02/2026 15:00,0.6,Geothermal
01/02/2026 15:00,6.8,Photovoltaic
01/02/2026 15:00,3.64,Self-consumption
01/02/2026 14:45,2.6,Hydro
01/02/2026 14:45,3.99,Self-consumption
01/02/2026 14:45,7.68,Photovoltaic
01/02/2026 14:45,0.6,Geothermal
01/02/2026 14:45,7,Wind
01/02/2026 14:45,8.16,Thermal
01/02/2026 14:30,2.6,Hydro
01/02/2026 14:30,4.2,Self-consumption
01/02/2026 14:30,8.44,Photovoltaic
01/02/2026 14:30,0.6,Geothermal
01/02/2026 14:30,7.32,Wind
01/02/2026 14:30,7.76,Thermal
01/02/2026 14:15,2.6,Hydro
01/02/2026 14:15,7.64,Thermal
01/02/2026 14:15,7.56,Wind
01/02/2026 14:15,0.6,Geothermal
01/02/2026 14:15,9.2,Photovoltaic
01/02/2026 14:15,4.36,Self-consumption
01/02/2026 14:00,2.6,Hydro
01/02/2026 14:00,0.6,Geothermal
01/02/2026 14:00,9.68,Photovoltaic
01/02/2026 14:00,7.4,Thermal
01/02/2026 14:00,7.76,Wind
01/02/2026 14:00,4.47,Self-consumption
01/02/2026 13:45,2.64,Hydro
01/02/2026 13:45,4.61,Self-consumption
01/02/2026 13:45,10.16,Photovoltaic
01/02/2026 13:45,0.6,Geothermal
01/02/2026 13:45,7.96,Wind
01/02/2026 13:45,6.76,Thermal
01/02/2026 13:30,2.68,Hydro
01/02/2026 13:30,4.76,Self-consumption
01/02/2026 13:30,10.68,Photovoltaic
01/02/2026 13:30,0.6,Geothermal
01/02/2026 13:30,8.04,Wind
01/02/2026 13:30,6.88,Thermal
01/02/2026 13:15,2.84,Hydro
01/02/2026 13:15,7.44,Thermal
01/02/2026 13:15,8,Wind
01/02/2026 13:15,0.6,Geothermal
01/02/2026 13:15,11.12,Photovoltaic
01/02/2026 13:15,4.88,Self-consumption
01/02/2026 13:00,3.08,Hydro
01/02/2026 13:00,7.48,Thermal
01/02/2026 13:00,8.04,Wind
01/02/2026 13:00,0.6,Geothermal
01/02/2026 13:00,11,Photovoltaic
01/02/2026 13:00,4.96,Self-consumption
01/02/2026 12:45,3.12,Hydro
01/02/2026 12:45,4.95,Self-consumption
01/02/2026 12:45,10.96,Photovoltaic
01/02/2026 12:45,0.6,Geothermal
01/02/2026 12:45,8.04,Wind
01/02/2026 12:45,7.48,Thermal
01/02/2026 12:30,3.28,Hydro
01/02/2026 12:30,5.04,Self-consumption
01/02/2026 12:30,10.96,Photovoltaic
01/02/2026 12:30,0.6,Geothermal
01/02/2026 12:30,7.8,Wind
01/02/2026 12:30,7.72,Thermal
01/02/2026 12:15,2.96,Hydro
01/02/2026 12:15,7.88,Thermal
01/02/2026 12:15,7.84,Wind
01/02/2026 12:15,0.6,Geothermal
01/02/2026 12:15,11.04,Photovoltaic
01/02/2026 12:15,5.08,Self-consumption
01/02/2026 12:00,2.84,Hydro
01/02/2026 12:00,7.96,Thermal
01/02/2026 12:00,7.84,Wind
01/02/2026 12:00,0.6,Geothermal
01/02/2026 12:00,11.04,Photovoltaic
01/02/2026 12:00,5.04,Self-consumption
01/02/2026 11:45,0.6,Geothermal
01/02/2026 11:45,7.68,Thermal
01/02/2026 11:45,2.84,Hydro
01/02/2026 11:45,4.92,Self-consumption
01/02/2026 11:45,10.76,Photovoltaic
01/02/2026 11:45,7.92,Wind
01/02/2026 11:30,4.86,Self-consumption
01/02/2026 11:30,10.36,Photovoltaic
01/02/2026 11:30,0.6,Geothermal
01/02/2026 11:30,8.08,Wind
01/02/2026 11:30,7.52,Thermal
01/02/2026 11:30,2.84,Hydro
01/02/2026 11:15,2.88,Hydro
01/02/2026 11:15,4.82,Self-consumption
01/02/2026 11:15,7.52,Thermal
01/02/2026 11:15,8.08,Wind
01/02/2026 11:15,0.6,Geothermal
01/02/2026 11:15,10.12,Photovoltaic
01/02/2026 11:00,2.8,Hydro
01/02/2026 11:00,7.68,Thermal
01/02/2026 11:00,8.12,Wind
01/02/2026 11:00,0.6,Geothermal
01/02/2026 11:00,9.6,Photovoltaic
01/02/2026 11:00,4.74,Self-consumption
01/02/2026 10:45,2.92,Hydro
01/02/2026 10:45,4.57,Self-consumption
01/02/2026 10:45,9.28,Photovoltaic
01/02/2026 10:45,0.6,Geothermal
01/02/2026 10:45,8.24,Wind
01/02/2026 10:45,7.48,Thermal
01/02/2026 10:30,2.92,Hydro
01/02/2026 10:30,4.37,Self-consumption
01/02/2026 10:30,8.56,Photovoltaic
01/02/2026 10:30,0.6,Geothermal
01/02/2026 10:30,8.36,Wind
01/02/2026 10:30,7.84,Thermal
01/02/2026 10:15,2.68,Hydro
01/02/2026 10:15,8.2,Thermal
01/02/2026 10:15,8.28,Wind
01/02/2026 10:15,0.6,Geothermal
01/02/2026 10:15,8.04,Photovoltaic
01/02/2026 10:15,4.16,Self-consumption
01/02/2026 10:00,2.76,Hydro
01/02/2026 10:00,8.28,Thermal
01/02/2026 10:00,8.2,Wind
01/02/2026 10:00,0.6,Geothermal
01/02/2026 10:00,7.44,Photovoltaic
01/02/2026 10:00,3.9,Self-consumption
01/02/2026 09:45,3.16,Hydro
01/02/2026 09:45,3.52,Self-consumption
01/02/2026 09:45,6.64,Photovoltaic
01/02/2026 09:45,0.6,Geothermal
01/02/2026 09:45,8.16,Wind
01/02/2026 09:45,8.2,Thermal
01/02/2026 09:30,3.4,Hydro
01/02/2026 09:30,8.16,Thermal
01/02/2026 09:30,8.12,Wind
01/02/2026 09:30,0.6,Geothermal
01/02/2026 09:30,3.31,Self-consumption
01/02/2026 09:30,5.84,Photovoltaic
01/02/2026 09:15,3.06,Self-consumption
01/02/2026 09:15,4.88,Photovoltaic
01/02/2026 09:15,3.28,Hydro
01/02/2026 09:15,0.6,Geothermal
01/02/2026 09:15,8.52,Thermal
01/02/2026 09:15,8.04,Wind
01/02/2026 09:00,2.96,Hydro
01/02/2026 09:00,0.6,Geothermal
01/02/2026 09:00,8,Wind
01/02/2026 09:00,8.72,Thermal
01/02/2026 09:00,4,Photovoltaic
01/02/2026 09:00,2.79,Self-consumption
01/02/2026 08:45,0.6,Geothermal
01/02/2026 08:45,3,Photovoltaic
01/02/2026 08:45,2.43,Self-consumption
01/02/2026 08:45,8.04,Wind
01/02/2026 08:45,3.08,Hydro
01/02/2026 08:45,8.48,Thermal
01/02/2026 08:30,2.28,Photovoltaic
01/02/2026 08:30,3.08,Hydro
01/02/2026 08:30,2.21,Self-consumption
01/02/2026 08:30,8.44,Thermal
01/02/2026 08:30,8.08,Wind
01/02/2026 08:30,0.6,Geothermal
01/02/2026 08:15,1.56,Photovoltaic
01/02/2026 08:15,0.6,Geothermal
01/02/2026 08:15,8.12,Wind
01/02/2026 08:15,8.36,Thermal
01/02/2026 08:15,2.06,Self-consumption
01/02/2026 08:15,3.08,Hydro
01/02/2026 08:00,3,Hydro
01/02/2026 08:00,1.85,Self-consumption
01/02/2026 08:00,8.36,Thermal
01/02/2026 08:00,0.92,Photovoltaic
01/02/2026 08:00,0.6,Geothermal
01/02/2026 08:00,8.2,Wind
01/02/2026 07:45,2.88,Hydro
01/02/2026 07:45,1.63,Self-consumption
01/02/2026 07:45,0.4,Photovoltaic
01/02/2026 07:45,0.6,Geothermal
01/02/2026 07:45,8.2,Wind
01/02/2026 07:45,8.4,Thermal
01/02/2026 07:30,2.8,Hydro
01/02/2026 07:30,1.57,Self-consumption
01/02/2026 07:30,0.16,Photovoltaic
01/02/2026 07:30,0.6,Geothermal
